array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.000733,0.000730,0.000010,0.000717,0.000741,0.000741,0.6990,AVX
1024,0.001089,0.001090,0.000036,0.001045,0.001135,0.001134,0.9405,AVX
2048,0.002033,0.002035,0.000088,0.001928,0.002143,0.002141,1.0073,AVX
4096,0.003653,0.003740,0.000125,0.003650,0.003916,0.003911,1.1211,AVX
8192,0.007176,0.007383,0.000306,0.007157,0.007816,0.007803,1.1416,AVX
12288,0.013336,0.013179,0.000356,0.012686,0.013515,0.013511,0.9214,AVX
16384,0.014006,0.013998,0.000102,0.013869,0.014120,0.014117,1.1698,AVX
20480,0.068689,0.068090,0.000919,0.066792,0.068789,0.068787,0.2982,AVX
24576,0.069162,0.068936,0.002168,0.066175,0.071470,0.071424,0.3553,AVX
28672,0.070745,0.070774,0.000312,0.070406,0.071169,0.071161,0.4053,AVX
32768,0.072792,0.073056,0.001363,0.071534,0.074842,0.074801,0.4502,AVX
40960,0.155017,0.155653,0.005038,0.149825,0.162117,0.161975,0.2642,AVX
49152,0.153035,0.154101,0.001614,0.152888,0.156382,0.156315,0.3212,AVX
57344,0.163572,0.164298,0.001134,0.163422,0.165899,0.165853,0.3506,AVX
65536,0.168260,0.168509,0.000456,0.168119,0.169148,0.169131,0.3895,AVX
