array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.012735,0.012751,0.000030,0.012723,0.012793,0.012792,0.0402,Scalar
1024,0.012838,0.012839,0.000006,0.012832,0.012848,0.012847,0.0798,Scalar
2048,0.013227,0.013163,0.000100,0.013022,0.013240,0.013240,0.1548,Scalar
4096,0.013287,0.013328,0.000112,0.013215,0.013481,0.013477,0.3083,Scalar
8192,0.013648,0.013656,0.000019,0.013638,0.013683,0.013682,0.6002,Scalar
12288,0.014301,0.014302,0.000013,0.014286,0.014318,0.014317,0.8592,Scalar
16384,0.014762,0.014760,0.000004,0.014755,0.014764,0.014764,1.1099,Scalar
20480,0.015227,0.015229,0.000002,0.015227,0.015232,0.015232,1.3450,Scalar
24576,0.015695,0.015720,0.000038,0.015690,0.015774,0.015772,1.5658,Scalar
28672,0.016154,0.016157,0.000005,0.016152,0.016164,0.016164,1.7750,Scalar
32768,0.016611,0.016610,0.000002,0.016608,0.016612,0.016612,1.9727,Scalar
40960,0.017536,0.017535,0.000002,0.017532,0.017537,0.017537,2.3358,Scalar
49152,0.018484,0.018479,0.000009,0.018466,0.018487,0.018487,2.6592,Scalar
57344,0.019405,0.019410,0.000013,0.019398,0.019428,0.019427,2.9552,Scalar
65536,0.020152,0.020149,0.000005,0.020142,0.020153,0.020153,3.2521,Scalar
