array_size,median_ms,mean_ms,stddev_ms,min_ms,max_ms,p99_ms,gflops,simd_level
512,0.012179,0.012272,0.000221,0.012061,0.012577,0.012569,0.0420,AVX2
1024,0.012174,0.012219,0.000110,0.012113,0.012370,0.012367,0.0841,AVX2
2048,0.012223,0.012220,0.000005,0.012214,0.012224,0.012224,0.1675,AVX2
4096,0.012601,0.012587,0.000105,0.012453,0.012709,0.012707,0.3251,AVX2
8192,0.012931,0.012964,0.000051,0.012926,0.013035,0.013033,0.6335,AVX2
12288,0.013416,0.013410,0.000009,0.013398,0.013417,0.013417,0.9159,AVX2
16384,0.013870,0.013866,0.000007,0.013856,0.013872,0.013872,1.1812,AVX2
20480,0.014350,0.014417,0.000107,0.014333,0.014569,0.014565,1.4272,AVX2
24576,0.014847,0.014832,0.000024,0.014799,0.014850,0.014850,1.6552,AVX2
28672,0.015267,0.015399,0.000188,0.015264,0.015665,0.015657,1.8780,AVX2
32768,0.015758,0.015770,0.000038,0.015731,0.015821,0.015820,2.0794,AVX2
40960,0.016692,0.017018,0.000468,0.016683,0.017681,0.017661,2.4539,AVX2
49152,0.017646,0.017754,0.000183,0.017603,0.018012,0.018005,2.7855,AVX2
57344,0.018567,0.018638,0.000150,0.018500,0.018847,0.018841,3.0885,AVX2
65536,0.019425,0.019425,0.000013,0.019409,0.019440,0.019440,3.3738,AVX2
